date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:53	11320/11320	U-----	200	untouched ('')	application/octet-stream	etag:%225c82c200-2c38%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/fonts/icomoon/icomoon.ttf?bh4obs	G:/Others/Httrack%20websites/dokari/web/images/icomoon91e8.ttf	(from http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/icomoon.css?ver=2.5.1)
13:14:53	12136/12136	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225c82c1fe-2f68%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	G:/Others/Httrack%20websites/dokari/web/images/revicons90c6.eot	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:53	43767/43767	U-----	200	untouched ('OK')	image/svg+xml	etag:%225c82c200-aaf7%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/fonts/icomoon/icomoon.svg?bh4obs	G:/Others/Httrack%20websites/dokari/web/images/icomoon91e8.svg	(from http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/icomoon.css?ver=2.5.1)
13:14:53	11968/11968	U-----	200	untouched ('')	application/octet-stream	etag:%225c82c1fe-2ec0%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	G:/Others/Httrack%20websites/dokari/web/images/revicons90c6.ttf	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:53	7536/7536	U-----	200	untouched ('')	application/font-woff	etag:%225c82c1fe-1d70%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	G:/Others/Httrack%20websites/dokari/web/images/revicons90c6.woff	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:53	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%225c82c1ff-146%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/openhand.cur	G:/Others/Httrack%20websites/dokari/web/images/openhand.cur	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:53	13691/13691	U-----	200	untouched ('OK')	image/svg+xml	etag:%225c82c1fe-357b%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	G:/Others/Httrack%20websites/dokari/web/images/revicons90c6.svg	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	933/933	U-----	200	untouched ('')	image/png	etag:%225c82c1ff-3a5%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/assets/gridtile.png	G:/Others/Httrack%20websites/dokari/web/images/gridtile.png	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%225c82c1ff-146%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/closedhand.cur	G:/Others/Httrack%20websites/dokari/web/images/closedhand.cur	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	938/938	U-----	200	untouched ('')	image/png	etag:%225c82c1fe-3aa%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	G:/Others/Httrack%20websites/dokari/web/images/gridtile_3x3.png	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	951/951	U-----	200	untouched ('')	image/png	etag:%225c82c1fe-3b7%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	G:/Others/Httrack%20websites/dokari/web/images/gridtile_white.png	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	184/184	U-----	200	untouched ('')	image/png	etag:%225c82c1fe-b8%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	G:/Others/Httrack%20websites/dokari/web/images/coloredbg.png	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	935/935	U-----	200	untouched ('')	image/png	etag:%225c82c1ff-3a7%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	G:/Others/Httrack%20websites/dokari/web/images/gridtile_3x3_white.png	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:54	2545/2545	U-----	200	untouched ('')	image/gif	etag:%225c82c1ff-9f1%22	http://dokari.co.id/wp-content/plugins/revslider/public/assets/assets/loader.gif	G:/Others/Httrack%20websites/dokari/web/images/loader.gif	(from http://dokari.co.id/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.2)
13:14:55	169/169	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202019%2006:14:53%20GMT	http://dokari.co.id/wp-content/themes/showcase-pro/css/images/bx_loader.gif	G:/Others/Httrack%20websites/dokari/web/bx_loader.html	(from http://dokari.co.id/wp-content/themes/showcase-pro/css/bxslider.css?ver=5.1.2)
